time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
2.803,1,452.288,716.056,51.274,638.255,455.000,716.000,55.000,641.000,453.091,715.763,52.350,639.067,0.336,-11.721,-11.721,0.271,1.062,-11.631,0.307,1.006,0.005,0.33,0.31,0.03,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.836,1,453.126,715.375,52.360,639.100,456.000,719.000,54.000,641.000,453.994,716.164,52.848,639.681,1.062,-11.631,-11.631,1.006,1.824,-10.554,0.745,1.507,0.008,0.33,0.32,0.03,0.00,0.02,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.870,1,454.055,715.812,52.873,639.731,456.000,718.000,56.000,641.000,454.668,716.204,53.808,640.139,1.824,-10.554,-10.554,1.507,2.329,-9.872,1.577,1.834,0.006,0.31,0.32,0.03,0.00,0.01,0.06,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.903,1,454.746,715.875,53.860,640.200,457.000,716.000,55.000,641.000,455.462,715.679,54.232,640.478,2.329,-9.872,-9.872,1.834,2.913,-9.750,1.869,2.032,0.003,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.936,1,455.559,715.354,54.294,640.546,459.000,718.000,57.000,640.000,456.637,715.900,55.131,640.434,2.913,-9.750,-9.750,2.032,3.809,-8.954,2.577,1.868,0.007,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.970,1,456.764,715.601,55.217,640.496,459.000,717.000,59.000,641.000,457.509,715.800,56.387,640.688,3.809,-8.954,-8.954,1.868,4.374,-8.499,3.567,1.986,0.005,0.33,0.31,0.03,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.003,1,457.655,715.516,56.506,640.754,459.000,715.000,57.000,643.000,458.152,715.164,56.735,641.459,4.374,-8.499,-8.499,1.986,4.695,-8.561,3.668,2.570,0.003,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.036,1,458.309,714.879,56.857,641.545,457.000,716.000,57.000,643.000,458.036,715.006,56.986,642.032,4.695,-8.561,-8.561,2.570,4.303,-8.185,3.673,2.936,0.003,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.070,1,458.180,714.732,57.108,642.130,456.000,716.000,57.000,641.000,457.642,714.911,57.163,641.868,4.303,-8.185,-8.185,2.936,3.681,-7.773,3.611,2.608,0.004,0.31,0.32,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.103,1,457.765,714.652,57.284,641.955,456.000,716.000,56.000,642.000,457.334,714.864,56.993,642.030,3.681,-7.773,-7.773,2.608,3.176,-7.343,3.236,2.596,0.004,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.136,1,457.440,714.619,57.101,642.116,461.000,717.000,55.000,642.000,458.559,715.143,56.561,642.144,3.176,-7.343,-7.343,2.596,4.100,-6.641,2.646,2.542,0.007,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.170,1,458.696,714.922,56.649,642.228,458.000,715.000,54.000,643.000,458.588,714.788,55.935,642.514,4.100,-6.641,-6.641,2.542,3.877,-6.560,1.914,2.726,0.002,0.31,0.31,0.02,0.00,0.01,0.06,0.06,0.23,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.203,1,458.718,714.569,55.999,642.605,459.000,717.000,54.000,645.000,458.892,715.127,55.458,643.372,3.877,-6.560,-6.560,2.726,3.918,-5.853,1.363,3.341,0.005,0.30,0.31,0.03,0.00,0.01,0.06,0.06,0.23,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.237,1,459.023,714.932,55.504,643.483,461.000,717.000,53.000,643.000,459.695,715.400,54.802,643.420,3.918,-5.853,-5.853,3.341,4.411,-5.248,0.682,3.182,0.005,0.31,0.30,0.03,0.00,0.01,0.06,0.06,0.23,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.270,1,459.842,715.225,54.825,643.526,463.000,721.000,54.000,641.000,460.871,716.794,54.599,642.861,4.411,-5.248,-5.248,3.182,5.215,-3.660,0.456,2.479,0.010,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.303,1,461.046,716.672,54.614,642.944,459.000,720.000,56.000,641.000,460.569,717.561,55.031,642.433,5.215,-3.660,-3.660,2.479,4.623,-2.739,0.822,1.939,0.007,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.337,1,460.723,717.469,55.059,642.497,458.000,719.000,53.000,640.000,460.034,717.853,54.475,641.811,4.623,-2.739,-2.739,1.939,3.855,-2.306,0.265,1.255,0.006,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.370,1,460.163,717.776,54.484,641.853,464.000,719.000,49.000,643.000,461.378,718.081,52.883,642.219,3.855,-2.306,-2.306,1.255,4.844,-1.959,-1.200,1.550,0.008,0.32,0.30,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
3.403,1,461.540,718.015,52.843,642.270,464.000,716.000,49.000,644.000,462.375,717.378,51.688,642.814,4.844,-1.959,-1.959,1.550,5.457,-2.479,-2.215,1.997,0.007,0.33,0.30,0.03,0.00,0.01,0.06,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.437,1,462.557,717.296,51.614,642.881,465.000,712.000,58.000,639.000,463.402,715.685,53.433,641.790,5.457,-2.479,-2.479,1.997,6.060,-3.869,-0.492,0.945,0.012,0.34,0.28,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.470,1,463.604,715.556,53.417,641.822,460.000,709.000,60.000,638.000,462.691,713.544,55.335,640.724,6.060,-3.869,-3.869,0.945,5.045,-5.583,1.268,-0.083,0.015,0.34,0.29,0.03,0.00,0.01,0.06,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
3.504,1,462.859,713.357,55.377,640.721,466.000,706.000,60.000,635.000,463.899,711.070,56.762,639.043,5.045,-5.583,-5.583,-0.083,5.838,-7.494,2.489,-1.607,0.015,0.36,0.26,0.03,0.00,0.01,0.07,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
3.537,1,464.093,710.819,56.845,638.989,461.000,709.000,58.000,637.000,463.325,710.109,57.242,638.368,5.838,-7.494,-7.494,-1.607,4.961,-7.912,2.774,-2.123,0.006,0.34,0.28,0.03,0.00,0.01,0.07,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
3.570,1,463.490,709.845,57.335,638.297,458.000,712.000,60.000,638.000,461.998,710.290,58.181,638.160,4.961,-7.912,-7.912,-2.123,3.454,-7.268,3.460,-2.183,0.009,0.34,0.30,0.03,0.00,0.01,0.07,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.604,1,462.114,710.048,58.297,638.087,463.000,713.000,64.000,638.000,462.455,710.741,60.050,638.010,3.454,-7.268,-7.268,-2.183,3.660,-6.417,4.949,-2.187,0.006,0.34,0.29,0.03,0.00,0.01,0.07,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.637,1,462.577,710.527,60.215,637.937,462.000,713.000,63.000,643.000,462.494,711.101,61.148,639.369,3.660,-6.417,-6.417,-2.187,3.473,-5.701,5.647,-0.819,0.006,0.35,0.30,0.03,0.00,0.02,0.07,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
3.670,1,462.610,710.910,61.336,639.342,459.000,714.000,66.000,643.000,461.634,711.681,62.836,640.395,3.473,-5.701,-5.701,-0.819,2.481,-4.827,6.839,0.163,0.010,0.34,0.31,0.03,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
3.704,1,461.717,711.520,63.064,640.400,457.000,713.000,62.000,642.000,460.393,711.840,62.914,640.873,2.481,-4.827,-4.827,0.163,1.202,-4.390,6.495,0.587,0.007,0.34,0.31,0.03,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
3.737,1,460.433,711.693,63.130,640.892,461.000,703.000,49.000,637.000,460.628,709.042,59.143,639.766,1.202,-4.390,-4.390,0.587,1.343,-6.666,2.674,-0.454,0.017,0.38,0.27,0.02,0.00,0.01,0.07,0.06,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
3.770,1,460.673,708.820,59.232,639.750,461.000,705.000,56.000,634.000,460.800,707.543,58.348,638.055,1.343,-6.666,-6.666,-0.454,1.418,-7.624,1.790,-1.982,0.008,0.39,0.27,0.03,0.00,0.01,0.07,0.06,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
3.804,1,460.847,707.289,58.408,637.989,453.000,716.000,69.000,635.000,458.581,709.662,61.554,637.066,1.418,-7.624,-7.624,-1.982,-0.684,-5.237,4.594,-2.760,0.023,0.34,0.31,0.03,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.837,1,458.559,709.487,61.707,636.974,449.000,713.000,71.000,634.000,455.742,710.393,64.539,636.037,-0.684,-5.237,-5.237,-2.760,-3.223,-4.255,7.027,-3.527,0.018,0.35,0.30,0.03,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.871,1,455.634,710.251,64.773,635.920,443.000,712.000,70.000,630.000,451.856,710.663,66.470,634.102,-3.223,-4.255,-4.255,-3.527,-6.558,-3.752,8.357,-5.072,0.019,0.35,0.31,0.03,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.904,1,451.637,710.538,66.749,633.933,436.000,712.000,70.000,626.000,446.900,710.878,67.899,631.489,-6.558,-3.752,-3.752,-5.072,-10.662,-3.329,9.148,-7.138,0.021,0.33,0.32,0.03,0.00,0.01,0.05,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.937,1,446.545,710.767,68.204,631.250,429.000,710.000,69.000,624.000,441.152,710.463,68.653,628.958,-10.662,-3.329,-3.329,-7.138,-15.237,-3.504,9.278,-9.005,0.021,0.34,0.32,0.03,0.00,0.01,0.05,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
3.971,1,440.644,710.347,68.963,628.657,417.000,715.000,73.000,644.000,433.356,711.627,70.365,632.940,-15.237,-3.504,-3.504,-9.005,-21.395,-2.234,10.270,-4.841,0.035,0.31,0.37,0.03,0.00,0.01,0.05,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
4.004,1,432.642,711.553,70.707,632.779,416.000,704.000,64.000,636.000,427.261,709.287,68.984,633.608,-21.395,-2.234,-2.234,-4.841,-25.634,-4.224,8.394,-3.941,0.026,0.34,0.34,0.02,0.00,0.01,0.05,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
4.037,1,426.406,709.146,69.264,633.477,408.000,710.000,72.000,645.000,420.408,709.297,70.264,636.760,-25.634,-4.224,-4.224,-3.941,-30.305,-3.960,9.048,-0.839,0.023,0.30,0.38,0.03,0.00,0.01,0.04,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.071,1,419.397,709.165,70.566,636.732,409.000,706.000,72.000,646.000,415.636,708.144,71.199,639.428,-30.305,-3.960,-3.960,-0.839,-32.803,-4.767,9.349,1.634,0.016,0.32,0.37,0.03,0.00,0.01,0.05,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.104,1,414.541,707.985,71.511,639.483,407.000,704.000,73.000,642.000,411.558,706.705,72.168,640.259,-32.803,-4.767,-4.767,1.634,-34.518,-5.785,9.662,2.290,0.012,0.33,0.36,0.02,0.00,0.01,0.05,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.137,1,410.406,706.512,72.491,640.335,404.000,701.000,62.000,640.000,407.715,704.760,69.645,640.291,-34.518,-5.785,-5.785,2.290,-35.916,-7.200,6.785,2.180,0.015,0.32,0.36,0.02,0.00,0.01,0.05,0.04,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.171,1,406.516,704.520,69.871,640.364,399.000,707.000,66.000,635.000,403.467,705.077,68.897,638.844,-35.916,-7.200,-7.200,2.180,-37.597,-6.476,5.695,0.734,0.012,0.31,0.37,0.03,0.00,0.01,0.05,0.04,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.204,1,402.212,704.861,69.087,638.868,404.000,699.000,65.000,642.000,401.849,702.991,68.024,639.803,-37.597,-6.476,-6.476,0.734,-36.788,-7.978,4.557,1.560,0.009,0.32,0.36,0.02,0.00,0.01,0.05,0.04,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.238,1,400.622,702.725,68.176,639.855,393.000,705.000,68.000,644.000,397.521,703.203,68.232,641.106,-36.788,-7.978,-7.978,1.560,-38.489,-7.302,4.470,2.649,0.010,0.32,0.39,0.03,0.00,0.01,0.05,0.04,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.271,1,396.236,702.959,68.381,641.195,399.000,700.000,59.000,645.000,396.138,701.920,65.738,642.372,-38.489,-7.302,-7.302,2.649,-37.412,-8.024,1.934,3.638,0.010,0.32,0.37,0.02,0.00,0.01,0.05,0.04,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.304,1,394.890,701.652,65.802,642.494,393.000,705.000,76.000,645.000,393.454,702.444,68.836,643.314,-37.412,-8.024,-8.024,3.638,-37.583,-7.063,4.630,4.273,0.010,0.31,0.39,0.02,0.00,0.01,0.05,0.03,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.338,1,392.200,702.208,68.990,643.456,393.000,706.000,71.000,644.000,391.548,703.153,69.688,643.716,-37.583,-7.063,-7.063,4.273,-37.036,-5.991,5.124,4.379,0.005,0.31,0.39,0.02,0.00,0.01,0.05,0.03,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.371,1,390.312,702.953,69.859,643.863,391.000,705.000,72.000,645.000,389.640,703.411,70.607,644.299,-37.036,-5.991,-5.991,4.379,-36.524,-5.393,5.647,4.643,0.004,0.31,0.39,0.03,0.00,0.01,0.05,0.03,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.404,1,388.421,703.231,70.796,644.454,399.000,703.000,54.000,648.000,390.659,703.036,66.008,645.603,-36.524,-5.393,-5.393,4.643,-33.386,-5.407,1.130,5.545,0.017,0.33,0.37,0.02,0.00,0.01,0.05,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.438,1,389.545,702.856,66.046,645.788,391.000,704.000,72.000,642.000,389.184,703.064,67.817,644.809,-33.386,-5.407,-5.407,5.545,-32.703,-5.055,2.703,4.488,0.006,0.32,0.39,0.03,0.00,0.01,0.05,0.04,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.471,1,388.093,702.895,67.907,644.958,390.000,704.000,70.000,646.000,387.880,703.099,68.584,645.369,-32.703,-5.055,-5.055,4.488,-31.905,-4.716,3.236,4.726,0.004,0.32,0.39,0.03,0.00,0.01,0.05,0.03,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.505,1,386.815,702.942,68.692,645.527,392.000,706.000,69.000,646.000,387.582,703.727,68.859,645.777,-31.905,-4.716,-4.716,4.726,-30.243,-3.861,3.289,4.809,0.007,0.31,0.39,0.03,0.00,0.01,0.05,0.04,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.538,1,386.573,703.598,68.968,645.938,397.000,700.000,55.000,646.000,388.915,702.453,64.953,646.069,-30.243,-3.861,-3.861,4.809,-27.201,-4.783,-0.455,4.783,0.017,0.33,0.37,0.02,0.00,0.01,0.05,0.04,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.571,1,388.007,702.293,64.938,646.229,395.000,702.000,54.000,645.000,389.414,702.094,61.722,645.982,-27.201,-4.783,-4.783,4.783,-25.100,-4.819,-3.360,4.414,0.011,0.32,0.38,0.02,0.00,0.01,0.05,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.605,1,388.577,701.934,61.610,646.129,396.000,703.000,54.000,646.000,390.160,702.132,59.301,646.195,-25.100,-4.819,-4.819,4.414,-22.903,-4.493,-5.355,4.340,0.010,0.33,0.38,0.03,0.00,0.01,0.05,0.04,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.638,1,389.395,701.982,59.123,646.340,385.000,701.000,75.000,645.000,387.567,701.589,63.648,646.050,-22.903,-4.493,-4.493,4.340,-23.868,-4.714,-1.084,3.946,0.012,0.30,0.40,0.02,0.00,0.00,0.05,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.671,1,386.771,701.431,63.612,646.182,393.000,705.000,59.000,646.000,388.033,702.366,62.235,646.221,-23.868,-4.714,-4.714,3.946,-22.000,-3.723,-2.301,3.862,0.010,0.32,0.39,0.02,0.00,0.01,0.05,0.04,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.705,1,387.299,702.242,62.158,646.350,395.000,706.000,56.000,651.000,389.036,703.255,60.300,647.804,-22.000,-3.723,-3.723,3.862,-19.756,-2.690,-3.919,5.065,0.014,0.31,0.39,0.02,0.00,0.01,0.05,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.738,1,388.377,703.165,60.169,647.973,397.000,700.000,55.000,648.000,390.438,702.174,58.562,648.100,-19.756,-2.690,-2.690,5.065,-17.288,-3.508,-5.259,5.027,0.012,0.33,0.38,0.02,0.00,0.01,0.05,0.03,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.771,1,389.861,702.057,58.387,648.268,399.000,702.000,54.000,651.000,392.131,701.958,56.977,649.187,-17.288,-3.508,-3.508,5.027,-14.704,-3.492,-6.379,5.709,0.010,0.32,0.38,0.02,0.00,0.00,0.05,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.97
4.805,1,391.640,701.841,56.764,649.377,391.000,702.000,58.000,645.000,391.106,701.805,56.976,648.230,-14.704,-3.492,-3.492,5.709,-14.744,-3.419,-5.993,4.494,0.003,0.32,0.39,0.02,0.00,0.00,0.05,0.04,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.97
4.838,1,390.614,701.691,56.776,648.380,391.000,700.000,60.000,645.000,390.379,701.115,57.579,647.495,-14.744,-3.419,-3.419,4.494,-14.510,-3.839,-5.083,3.555,0.004,0.32,0.39,0.02,0.00,0.00,0.05,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.872,1,389.895,700.987,57.410,647.614,392.000,700.000,57.000,641.000,390.169,700.607,57.170,645.760,-14.510,-3.839,-3.839,3.555,-13.822,-4.067,-5.147,1.765,0.005,0.33,0.38,0.03,0.00,0.01,0.05,0.03,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.905,1,389.708,700.472,56.998,645.819,392.000,696.000,59.000,642.000,390.054,699.065,57.463,644.742,-13.822,-4.067,-4.067,1.765,-13.089,-5.220,-4.569,0.734,0.008,0.33,0.38,0.02,0.00,0.01,0.05,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
4.938,1,389.617,698.891,57.311,644.766,388.000,693.000,60.000,644.000,388.834,697.042,57.991,644.559,-13.089,-5.220,-5.220,0.734,-13.403,-6.740,-3.813,0.523,0.008,0.33,0.38,0.02,0.00,0.01,0.05,0.04,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
4.972,1,388.387,696.817,57.864,644.576,394.000,692.000,68.000,641.000,389.716,695.247,60.744,643.541,-13.403,-6.740,-6.740,0.523,-11.792,-7.962,-1.084,-0.432,0.014,0.33,0.37,0.02,0.00,0.01,0.04,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.005,1,389.322,694.981,60.707,643.526,396.000,693.000,65.000,644.000,391.001,694.213,61.940,643.655,-11.792,-7.962,-7.962,-0.432,-9.911,-8.418,0.068,-0.302,0.009,0.34,0.38,0.02,0.00,0.01,0.04,0.04,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.038,1,390.670,693.932,61.942,643.645,401.000,695.000,52.000,646.000,393.463,694.046,59.031,644.328,-9.911,-8.418,-8.418,-0.302,-7.076,-8.059,-2.577,0.326,0.015,0.34,0.37,0.02,0.00,0.01,0.04,0.04,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.072,1,393.227,693.777,58.945,644.339,404.000,695.000,64.000,631.000,396.216,693.945,60.365,640.438,-7.076,-8.059,-8.059,0.326,-4.148,-7.662,-1.210,-3.224,0.018,0.34,0.36,0.02,0.00,0.01,0.04,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.105,1,396.078,693.690,60.325,640.331,404.000,694.000,58.000,629.000,398.301,693.600,59.615,636.935,-4.148,-7.662,-7.662,-3.224,-2.005,-7.512,-1.817,-6.208,0.013,0.34,0.36,0.02,0.00,0.01,0.04,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.138,1,398.234,693.349,59.554,636.728,409.000,691.000,67.000,633.000,401.341,692.484,61.693,635.489,-2.005,-7.512,-7.512,-6.208,0.876,-8.070,0.179,-7.144,0.016,0.35,0.35,0.02,0.00,0.01,0.04,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.172,1,401.370,692.214,61.699,635.251,428.000,693.000,66.000,631.000,409.193,692.254,62.963,633.837,0.876,-8.070,-8.070,-7.144,7.949,-7.790,1.321,-8.211,0.027,0.35,0.32,0.02,0.00,0.00,0.05,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.205,1,409.459,691.994,63.007,633.563,435.000,690.000,68.000,630.000,417.130,691.226,64.501,632.325,7.949,-7.790,-7.790,-8.211,14.671,-8.251,2.637,-9.086,0.028,0.36,0.30,0.02,0.00,0.01,0.05,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.98
5.239,1,417.619,690.951,64.589,632.022,437.000,690.000,67.000,629.000,423.644,690.478,65.358,630.922,14.671,-8.251,-8.251,-9.086,19.694,-8.430,3.255,-9.809,0.021,0.35,0.30,0.02,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
5.272,1,424.301,690.196,65.467,630.595,442.000,690.000,74.000,630.000,429.951,689.940,68.044,630.189,19.694,-8.430,-8.430,-9.809,24.226,-8.408,5.495,-9.880,0.021,0.34,0.29,0.02,0.00,0.01,0.06,0.05,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.305,1,430.760,689.659,68.227,629.860,448.000,690.000,76.000,630.000,436.382,689.561,70.634,629.668,24.226,-8.408,-8.408,-9.880,28.595,-8.243,7.513,-9.755,0.020,0.35,0.28,0.03,0.00,0.01,0.07,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.339,1,437.337,689.286,70.885,629.342,453.000,689.000,74.000,633.000,442.600,689.008,71.975,630.184,28.595,-8.243,-8.243,-9.755,32.507,-8.246,8.275,-8.696,0.019,0.35,0.27,0.03,0.00,0.01,0.08,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
5.372,1,443.685,688.733,72.251,629.894,459.000,685.000,72.000,634.000,448.939,687.444,72.373,630.892,32.507,-8.246,-8.246,-8.696,36.291,-9.165,8.135,-7.526,0.021,0.36,0.24,0.03,0.00,0.01,0.08,0.05,0.23,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.80
5.405,2,460.000,694.000,65.000,643.000,459.000,695.000,73.000,638.000,459.311,694.689,70.510,639.556,0.000,0.000,0.000,0.000,-10.384,10.384,83.071,-51.919,0.008,0.34,0.27,0.03,0.00,0.02,0.07,0.05,0.22,0.34,0.28,0.03,0.00,0.01,0.07,0.05,0.22,0.99
5.439,2,458.965,695.035,73.282,637.824,464.000,702.000,69.000,640.000,462.323,699.938,71.198,638.782,-10.384,10.384,10.384,-51.919,43.599,76.770,12.314,-12.712,0.016,0.33,0.28,0.03,0.00,0.02,0.07,0.05,0.22,0.34,0.28,0.03,0.00,0.01,0.07,0.05,0.22,0.99
5.472,2,463.778,702.499,71.609,638.358,461.000,702.000,70.000,642.000,462.498,703.083,70.715,640.561,43.599,76.770,76.770,-12.712,12.044,53.950,-2.742,17.602,0.006,0.34,0.29,0.03,0.00,0.02,0.07,0.04,0.21,0.34,0.28,0.03,0.00,0.01,0.07,0.05,0.22,1.00
5.506,2,462.900,704.883,70.623,641.149,459.000,704.000,67.000,643.000,460.765,705.101,68.449,642.481,12.044,53.950,53.950,17.602,-11.350,39.356,-21.950,24.477,0.007,0.34,0.30,0.03,0.00,0.02,0.07,0.04,0.21,0.34,0.28,0.03,0.00,0.01,0.07,0.05,0.22,1.00
5.539,2,460.386,706.414,67.717,643.298,458.000,705.000,69.000,645.000,458.927,706.259,68.069,644.591,-11.350,39.356,39.356,24.477,-19.541,28.229,-13.726,28.089,0.005,0.35,0.31,0.04,0.00,0.02,0.06,0.04,0.18,0.34,0.28,0.03,0.00,0.01,0.07,0.05,0.22,0.99
5.572,2,458.275,707.201,67.611,645.529,457.000,704.000,67.000,646.000,457.314,706.088,67.077,646.235,-19.541,28.229,28.229,28.089,-21.511,15.118,-14.212,26.615,0.005,0.34,0.31,0.04,0.00,0.02,0.06,0.04,0.19,0.34,0.28,0.03,0.00,0.01,0.07,0.05,0.22,0.99
